Station_Index,Station_Name,Year,Month,Max_Temp,Min_Temp,Monthly_Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Hours_of_Sunshine,Station_Number,X_Coord,Y_Coord,Latitude,Longitude,Year_Month,Flood,Elevation_m,Slope_deg,LC_Built-up,LC_Cropland,LC_Permanent_water_bodies,LC_Tree_cover,HSG_C,HSG_D
13264,Mymensingh,1954,5,37.7,24.3,318.0,83.0,1.692592593,5.5,6.122857143,41886,540975.3,737535.8,24.75,90.41,1954.05,0.0,19,1.379335880279541,1,0,0,0,1,0
13265,Mymensingh,1954,6,34.3,24.8,367.0,89.0,1.7,6.7,4.02,41886,540975.3,737535.8,24.75,90.41,1954.06,0.0,19,1.379335880279541,1,0,0,0,1,0
13266,Mymensingh,1954,7,33.8,25.6,301.0,87.0,1.544444444,6.8,3.691428571,41886,540975.3,737535.8,24.75,90.41,1954.07,0.0,19,1.379335880279541,1,0,0,0,1,0
13267,Mymensingh,1954,8,33.2,26.1,93.0,87.0,1.411111111,7.1,4.377142857,41886,540975.3,737535.8,24.75,90.41,1954.08,0.0,19,1.379335880279541,1,0,0,0,1,0
13268,Mymensingh,1954,9,33.8,25.3,245.0,86.0,1.114814815,5.4,4.231428571,41886,540975.3,737535.8,24.75,90.41,1954.09,0.0,19,1.379335880279541,1,0,0,0,1,0
13269,Mymensingh,1954,10,33.2,22.5,142.0,84.0,0.7,4.0,6.52,41886,540975.3,737535.8,24.75,90.41,1954.1,0.0,19,1.379335880279541,1,0,0,0,1,0
13270,Mymensingh,1954,11,30.4,16.8,0.0,81.0,0.483333333,0.3,7.522857143,41886,540975.3,737535.8,24.75,90.41,1954.11,0.0,19,1.379335880279541,1,0,0,0,1,0
13271,Mymensingh,1954,12,28.2,13.7,17.0,80.0,0.440740741,1.2,6.637142857,41886,540975.3,737535.8,24.75,90.41,1954.12,0.0,19,1.379335880279541,1,0,0,0,1,0
13272,Mymensingh,1955,1,27.6,11.9,6.0,74.0,0.594444444,1.1,6.134285714,41886,540975.3,737535.8,24.75,90.41,1955.01,0.0,19,1.379335880279541,1,0,0,0,1,0
13273,Mymensingh,1955,2,32.1,13.3,4.0,65.0,0.792592593,0.9,7.26,41886,540975.3,737535.8,24.75,90.41,1955.02,0.0,19,1.379335880279541,1,0,0,0,1,0
13274,Mymensingh,1955,3,36.6,18.8,55.0,74.0,1.17037037,3.5,7.177142857,41886,540975.3,737535.8,24.75,90.41,1955.03,0.0,19,1.379335880279541,1,0,0,0,1,0
13275,Mymensingh,1955,4,36.6,21.8,46.0,72.0,1.72037037,3.5,7.017142857,41886,540975.3,737535.8,24.75,90.41,1955.04,0.0,19,1.379335880279541,1,0,0,0,1,0
13276,Mymensingh,1955,5,36.6,24.2,97.0,80.0,1.692592593,5.3,6.122857143,41886,540975.3,737535.8,24.75,90.41,1955.05,0.0,19,1.379335880279541,1,0,0,0,1,0
13277,Mymensingh,1955,6,34.3,24.7,583.0,86.0,1.7,6.5,4.02,41886,540975.3,737535.8,24.75,90.41,1955.06,1.0,19,1.379335880279541,1,0,0,0,1,0
13278,Mymensingh,1955,7,32.7,25.6,536.0,88.0,1.544444444,7.2,3.691428571,41886,540975.3,737535.8,24.75,90.41,1955.07,1.0,19,1.379335880279541,1,0,0,0,1,0
13279,Mymensingh,1955,8,33.2,25.6,702.0,90.0,1.411111111,6.5,4.377142857,41886,540975.3,737535.8,24.75,90.41,1955.08,1.0,19,1.379335880279541,1,0,0,0,1,0
13280,Mymensingh,1955,9,34.3,25.5,374.0,86.0,1.114814815,6.2,4.231428571,41886,540975.3,737535.8,24.75,90.41,1955.09,0.0,19,1.379335880279541,1,0,0,0,1,0
13281,Mymensingh,1955,10,33.2,23.8,130.0,83.0,0.7,2.7,6.52,41886,540975.3,737535.8,24.75,90.41,1955.1,0.0,19,1.379335880279541,1,0,0,0,1,0
